Ticker,2023_PE
MDB,105.59544
MDC,11.226381
MDGL,-14.068414
MDLZ,20.43662
MDRX,10.064936
MDT,14.731194
MDU,16.884354
MED,8.733226
MEDP,30.466768
MEI,65.12631
MEIP,-0.5264957
MERC,22.260868
MESA,-10.214444
MET,7.1949744
MFA,6.4666667
MG,9.888888
MGEE,19.35856
MGM,13.963792
MGNX,-8.155556
MGPI,11.724892
MGRC,17.812399
MGY,10.995727
MGYR,
MHH,8.777778
MHK,10.540215
MHLD,8.42
MHO,6.52854
MIDD,12.353411
MIND,4.879083
MITK,10.896552
MITT,7.574324
MKC,24.63474
MKL,14.722851
MKSI,17.771677
MKTX,24.59174
MLAB,278.1619
MLI,12.012631
MLM,24.65652
MLP,
MLR,
MLSS,-12.280001
MMC,20.970465
MMI,33.375
MMM,13.572652
MMS,15.883629
MMSI,20.39011
MNKD,16.84
MNOV,-5.45125
MNR,5.8737817
MNRO,16.603659
MNST,26.292685
MNTX,7.681304
MO,8.87247
MOD,24.868767
MODN,20.915495
MOFG,7.5000005
MOH,12.845489
MORN,34.31197
MOS,10.69178
MOTS,-0.0041628703
MOV,9.535055
MPAA,10.642858
MPB,7.0847454
MPC,11.117251
MPW,9.744898
MPWR,42.194443
MPX,11.831579
MRAM,14.705883
MRC,8.099291
MRCY,55.384617
MRIN,-61.0
MRK,13.19332
MRKR,-1.2588235
MRNS,-1.0891473
MRO,8.592768
MRSN,-4.3219175
MRTN,16.623764
MRVL,28.37083
MS,11.9881735
MSA,22.136742
MSBI,7.314754
MSCI,28.674356
MSEX,21.474468
MSFT,32.06029
MSI,24.957718
MSM,14.355694
MSN,0.13761671
MSTR,505.2545
MTB,8.956281
MTCH,12.541833
MTD,28.025417
MTDR,7.5694113
MTEM,-0.43249363
MTEX,
MTG,8.015565
MTH,7.96461
MTN,19.96373
MTNB,-1.7318182
MTRN,15.896119
MTRX,13.373529
MTSI,31.605505
MTW,8.09804
MTX,10.78437
MTZ,21.572115
MU,16.379261
MUR,7.6641545
MUSA,15.65887
MUX,-28.97561
MVBF,8.060346
MVIS,-3.260652
MWA,20.19375
MXL,28.391891
MYE,12.985294
MYGN,86.565216
MYRG,20.81941
NAII,
NATH,
NATR,20.515625
NAVB,-0.21875
NAVI,8.216578
NBHC,10.094225
NBIX,21.741812
NBN,7.870821
NBR,10.488145
NBTB,11.0282135
NBY,3.935
NC,
NCLH,11.017341
NCMI,33.038464
NCSM,9.878855
NDAQ,19.664473
NDLS,-6.543478
NDSN,23.411606
NE,7.7716255
NEE,18.313858
NEM,11.365278
NEO,100.75
NEOG,22.345453
NEON,7.6996665
NERV,-0.5176211
NEU,20.502712
NFBK,8.742268
NFG,8.58521
NFLX,26.588207
NGS,17.148148
NGVC,20.146341
NGVT,9.903732
NHC,210.67441
NHI,21.026579
NHTC,
NI,14.97027
NICK,
NINE,-4.054643
NJR,15.083332
NKE,25.214092
NKSH,9.872727
NKTR,-2.1126761
NL,9.37647
NLY,6.9780216
NMIH,6.883002
NMRK,7.523077
NNBR,-72.8
NNI,16.387827
NNN,19.94853
NNVC,-1.027027
NOC,17.56663
NODK,
NOG,6.909688
NOV,10.417582
NOVT,39.1201
NOW,43.762024
NPK,95.02299
NPO,18.001772
NR,16.928572
NRC,29.366379
NRG,11.294478
NRIM,9.144762
NSA,33.009342
NSC,16.62284
NSIT,15.075164
NSP,26.189224
NSSC,27.585752
NSTG,-0.06343374
NTAP,15.336811
NTCT,9.164319
NTGR,26.618181
NTIC,17.505
NTIP,
NTLA,-3.9799638
NTNX,47.21212
NTRA,-79.38235
NTRS,11.781691
NTWK,6.842105
NUE,14.413278
NURO,11.749999
NUS,7.780646
NVAX,-108.25
NVDA,30.283648
NVEC,29.111946
NVEE,16.635088
NVFY,
NVR,14.751031
NVRO,-5.04054
NVT,21.035112
NWBI,10.872449
NWE,13.725543
NWFL,
NWL,10.480264
NWLI,
NWN,13.580071
NWPX,11.433692
NWS,
NWSA,26.691011
NX,12.468164
NXRT,-48.57143
NXST,9.427743
NYCB,9.982143
NYMT,7.593406
NYT,23.040106
O,33.15644
OC,10.835764
OCC,
OCFC,7.7150264
OCN,3.4677794
OCUL,-5.5170455
OCX,-1.2727273
ODC,
ODFL,25.286705
ODP,7.5320697
OESX,-3.5700002
OFED,
OFG,9.155779
OFIX,Infinity
OFLX,
OGE,15.013102
OGEN,-0.098148145
OGS,15.450603
OHI,21.16096
OI,5.730627
OII,12.430895
OIS,9.088889
OKE,14.581652
OKTA,34.06909
OLED,28.277193
OLLI,20.41243
OLN,9.025467
OLP,45.8222
OMC,11.0760355
OMCL,18.975525
OMER,-1.7402235
OMEX,-3.7849462
OMF,6.9002995
OMI,12.8375635
ON,14.779836
ONB,8.089807
ONTX,-1.1573255
ONVO,-0.7486131
OOMA,11.395162
OPGN,-1.6896553
OPI,-1.1436464
OPK,-4.769231
OPOF,
OPRX,17.23729
OPTN,-9.113334
OPTT,-0.090852015
OPY,15.980469
ORA,26.236626
ORC,36.561302
ORCL,19.793459
ORGO,40.333336
ORI,10.144558
ORLY,21.790602
ORN,13.345454
ORRF,6.5308642
OSBC,7.352941
OSG,20.066666
OSIS,15.540322
OSK,9.818377
OSPN,9.531531
OSUR,-22.270832
OTTR,20.42823
OUT,21.197369
OVBC,
OVLY,
OXM,10.818982
OXY,14.323404
OZK,7.15566
PACB,-2.0243902
PAG,10.451824
PAHC,12.869919
PANL,6.5090904
PANW,47.80813
PAR,366.6667
PARR,8.394667
PATK,10.923078
PAYC,21.911364
PAYX,23.977913
PB,10.77187
PBF,9.587522
PBH,15.388768
PBHC,
PBI,33.346157
PBPB,36.034485
PBYI,28.82353
PCAR,12.339327
PCH,48.3494
PCRX,7.233146
PCTY,23.39596
PCYO,103.99999
PD,24.445786
PDCO,10.408536
PDEX,13.623188
PDFS,27.756756
PDLB,53.7
PDM,-29.083334
PEB,-32.20652
PEBK,
PEBO,8.472544
PED,24.500002
PEG,16.84406
PEGA,18.968847
PEN,52.007816
PENN,14.981981
PEP,19.846153
PESI,5.8686867
PETQ,10.347134
PETS,-400.50003
PFBC,8.335346
PFE,10.068627
PFG,9.480496
PFGC,13.353635
PFIE,10.027777
PFIS,7.2557254
PFMT,30.222221
PFS,6.674208
PG,24.933077
PGC,8.282051
PGR,17.604572
PGRE,-10.358695
PGTI,14.090605
PH,21.058355
PHIO,-0.19646068
PHM,8.473901
PHX,10.75
PI,67.625
PII,9.419478
PINC,8.985043
PINS,20.150887
PJT,19.671486
PK,19.559525
PKBK,
PKE,29.11765
PKG,17.656378
PKOH,6.1586905
PLAB,11.789583
PLAY,10.104762
PLBC,8.186047
PLCE,9.810811
PLD,35.66724
PLNT,20.919298
PLOW,11.033817
PLPC,
PLSE,-8.05
PLUG,-4.215893
PLUS,14.332423
PLXS,16.705883
PLYA,15.432203
PLYM,692.0
PM,13.714078
PMD,
PMT,9.454054
PMTS,5.906149
PNBK,3.3514853
PNC,10.823426
PNFP,9.801498
PNM,13.08719
PNR,17.04184
PNRG,
PNW,14.960286
PODD,45.42328
POL,182.22
POOL,25.28384
POR,13.293847
POST,16.646418
POWI,32.47343
POWL,19.284424
PPBI,11.668449
PPC,11.290626
PPG,13.978586
PPIH,
PPL,14.9153
PPSI,6.8421054
PRA,20.734377
PRAA,13.008241
PRFT,10.269824
PRGO,11.115646
PRGS,9.942116
PRI,10.931744
PRIM,14.442073
PRK,17.062422
PRLB,17.735796
PRMW,17.811321
PRO,73.45283
PROV,9.723078
PRPH,9.488958
PRTA,-5.085956
PRTS,-4.92
PRU,7.5719156
PSA,23.722525
PSMT,17.016842
PSN,24.750778
PSTG,28.456522
PSX,10.147829
PTC,29.32512
PTCT,-7.480279
PTEN,10.65534
PTGX,-31.08642
PTN,-1.9062501
PTSI,11.862069
PULM,-0.44666666
PUMP,13.7890625
PVBC,19.93182
PVH,8.753749
PW,0.12214673
PWOD,
PWR,27.542276
PXD,11.7789545
PXLW,46.5875
PYPL,13.129524
PZG,-2.244737
PZZA,19.884617
QCOM,16.583252
QCRH,8.71564
QDEL,10.900553
QLYS,29.230635
QNST,33.28302
QRHC,29.67647
QRTEA,1.3351514
QRVO,15.615282
QTRX,-17.88764
QTWO,29.601696
QUAD,3.7695832
QUIK,27.282415
R,8.998518
RAIL,9.263158
RAMP,20.19753
RARE,-8.7365265
RAVE,-13.562666
RBB,10.853658
RBBN,9.772727
RBC,26.025425
RBCAA,10.812237
RBCN,-1.825
RC,6.9199996
RCKT,-11.85326
RCKY,8.8775
RCL,11.3288
RCM,45.907406
RCMT,8.116883
RCUS,-3.6952384
RDFN,-5.4362745
RDI,-3.3958335
RDN,8.514045
RDNT,63.991844
RDUS,19.965908
RDVT,
REED,-1.7297297
REFR,-25.666666
REG,27.83568
REGI,23.653847
REGN,18.780693
REI,3.8137257
RELL,21.0534
REPL,-2.148515
RES,7.703445
REVG,10.7219515
REX,15.074469
REXR,32.264927
REZI,11.0222225
RF,8.850678
RFIL,24.583334
RFL,
RGA,8.72559
RGCO,16.356379
RGEN,81.9439
RGLD,22.458595
RGLS,-4.0665574
RGNX,-7.2511415
RGR,13.294798
RGS,-2.0416665
RH,16.91522
RHE,
RHI,17.393484
RHP,20.451056
RIBT,-1.4545454
RICK,8.20626
RIG,11.554348
RIGL,11.888889
RILY,
RIOT,18.077585
RJF,11.981846
RKDA,-0.44327545
RL,14.844028
RLGT,9.259259
RLI,24.231163
RLJ,34.546875
RM,4.186795
RMAX,5.1240873
RMBS,22.87103
RMCF,3.729271
RMD,24.794184
RMR,11.294812
RMTI,24.500002
RNG,7.5654316
RNR,6.2798047
RNST,10.623188
ROCK,13.731708
ROG,26.099571
ROIC,38.609375
ROK,20.834085
ROKU,-52.104347
ROL,39.977875
ROP,25.709925
ROST,19.853434
RPD,19.02066
RPM,19.433214
RRC,10.61095
RRGB,-25.103449
RRR,18.876307
RS,14.419643
RSG,28.835566
RUN,-11.65934
RUSHA,11.34557
RUSHB,
RVNC,-3.523585
RVP,
RVSB,8.366667
RWT,8.447761
RYAM,25.233334
RYI,8.848214
RYN,48.836067
RYTM,-19.396137
SABR,8.953125
SACH,8.513514
SAFE,11.250001
SAFT,12.636801
SAGE,-2.8600001
SAH,9.054433
SAIA,21.121975
SAIC,14.810069
SALM,-39.38
SAM,22.307081
SAMG,8.883929
SANM,9.855366
SANW,-2.1
SASR,7.775281
SATS,-10.372549
SAVE,-2.5892859
SBAC,31.568184
SBCF,14.144578
SBFG,9.033113
SBGI,-22.472727
SBH,5.535176
SBNY,0.23208192
SBOW,3.5625691
SBRA,22.132812
SBSI,9.694643
SBT,33.214287
SBUX,18.926882
SCHL,11.850498
SCHW,16.351837
SCI,17.98263
SCL,18.834436
SCOR,3.5772152
SCS,11.303738
SCSC,10.407178
SCVL,11.053922
SCWX,58.899998
SCX,
SCYX,172.0
SD,12.889908
SDPI,10.958334
SEAC,-50.0
SEB,
SEDG,14.192134
SEE,9.677914
SEIC,14.733923
SELF,18.402609
SEM,13.416269
SENEA,
SENEB,
SENS,-3.8783336
SF,10.339125
SFBC,
SFBS,13.632184
SFIX,-3.0507247
SFM,21.396496
SFNC,11.388158
SFST,7.3452053
SGA,13.406976
SGC,15.26422
SGH,9.179803
SGMA,
SGMO,-1.8770369
SGRP,15.291667
SGRY,19.440945
SHAK,109.75
SHBI,6.30303
SHEN,-118.63637
SHO,28.23611
SHOO,13.697987
SHW,23.889805
SIBN,-19.078947
SIEB,
SIF,
SIG,8.125203
SIGA,7.7818184
SIGI,11.65162
SILK,-14.92877
SINT,-4.9300003
SIRI,9.121212
SITC,268.3
SITE,32.65258
SIX,10.814479
SJM,11.238002
SJW,18.036789
SKT,32.906975
SKX,13.812109
SKY,23.027191
SKYW,9.524173
SLAB,44.16135
SLB,12.412213
SLCA,12.4
SLDB,-3.2563179
SLG,-23.934883
SLGN,11.736842
SLM,7.365979
SLNO,-61.36
SLP,56.037502
SLS,-1.3598925
SM,6.8107
SMAR,27.161972
SMBC,8.856833
SMBK,9.449541
SMG,17.095478
SMIT,
SMMF,6.7625
SMP,9.156695
SMPL,17.688442
SMRT,59.625
SMSI,2.0166667
SMTC,24.34091
SNA,13.418853
SNAP,43.07143
SNBR,15.781609
SNCR,-2.528517
SND,9.08
SNDR,12.319526
SNDX,-7.1677737
SNFCA,
SNOA,-0.36644447
SNPS,34.77141
SNV,8.352403
SNX,9.013637
SO,17.172853
SOHO,-2.1607144
SOI,10.430233
SON,10.423714
SONO,41.11905
SP,12.992367
SPB,17.349474
SPG,22.886507
SPGI,25.89076
SPLK,20.753967
SPOK,14.270642
SPR,16.324873
SPRO,-1.5448421
SPSC,47.351707
SPTN,9.414634
SPWH,14.659091
SPWR,-17.541668
SPXC,22.113737
SQ,17.450703
SR,13.399563
SRCE,10.658798
SRCL,16.375
SRDX,-87.96552
SRE,13.861435
SRG,4.288991
SRI,21.835714
SRNE,
SRPT,12.148815
SRRK,-7.756477
SRTS,17.825
SSB,10.841134
SSBI,
SSD,18.56462
SSKN,-4.5
SSNC,11.007105
SSP,375.0
SSTI,-1335.0001
SSTK,8.90249
ST,9.529904
STAA,48.494793
STAG,39.25568
STBA,10.360543
STC,9.921136
STCN,
STE,21.785715
STIM,-5.40625
STKS,21.653847
STLD,13.093626
STRA,20.648937
STRL,18.527338
STRM,-2.8772728
STRS,
STRT,15.965277
STT,8.371721
STWD,9.722222
STX,15.206349
STZ,16.819986
SUI,49.367966
SUM,16.119432
SUP,-26.714285
SUPN,15.5948715
SVRA,-13.764706
SVT,
SWAV,53.430424
SWK,15.96875
SWKS,13.269608
SWN,6.3237705
SWX,20.293716
SXC,14.640846
SXI,20.88823
SXT,21.330381
SYBT,12.326976
SYBX,-17.8
SYF,7.489865
SYK,25.551659
SYNA,20.120575
SYPR,
SYRS,-1.5988024
SYY,15.784811
T,7.89486
TACO,22.339287
TACT,35.230713
TAIT,
TALO,22.344261
TAP,9.922689
TAST,14.201492
TAYD,
TBBK,5.8304763
TBI,17.955172
TBIO,-0.62086207
TBNK,15.081632
TBPH,-21.949999
TCBI,13.565727
TCBK,10.175
TCI,
TCMD,15.112904
TCON,-0.568105
TCS,44.0
TDC,14.0207405
TDG,33.73194
TDOC,-21.691803
TDS,-24.548439
TDW,11.472806
TDY,18.229704
TECH,31.629904
TEL,17.240965
TELL,-3.4892309
TENB,34.093987
TENX,-1.1134986
TER,24.736841
TEX,7.8478565
TFSL,50.345837
TFX,13.528178
TG,5.81982
TGEN,-4.667333
TGI,18.461622
TGLS,12.863425
TGNA,6.5946603
TGT,15.334285
TGTX,25.273586
THC,15.424328
THFF,6.801126
THG,9.797134
THO,12.5895815
THR,16.734535
THRM,14.791667
THS,13.584838
TILE,11.771428
TIPT,
TISI,-11.431035
TITN,6.4956393
TJX,20.900442
TKR,13.540029
TLF,8.24138
TLYS,-24.895834
TMDX,297.875
TMHC,6.9095354
TMO,23.570547
TMP,9.428875
TMST,10.625
TMUS,14.845735
TNC,16.986841
TNDM,-34.43119
TNET,15.286132
TNXP,-0.25428572
TOL,8.805762
TOWN,10.475806
TPB,8.952978
TPC,11.586666
TPH,7.3638344
TPHS,
TPIC,-74.4
TPR,8.86923
TPX,15.904984
TR,-15.333333
TRC,154.0
TREE,13.476811
TREX,35.75494
TRGP,15.757551
TRIP,14.23545
TRMB,20.0
TRMK,10.493008
TRN,13.412061
TRNO,33.475613
TRNS,54.50495
TROW,12.622868
TROX,11.7
TRS,12.004545
TRST,9.14726
TRT,
TRTX,8.510568
TRU,17.058577
TRUP,467.59998
TRV,10.184563
TRVN,-0.3037037
TSBK,
TSCO,24.351494
TSE,-0.9413793
TSLA,58.98731
TSN,16.535519
TSQ,9.089776
TTC,18.51055
TTD,47.415257
TTEC,3.9749737
TTEK,28.513828
TTGT,13.850253
TTI,9.2375
TTMI,8.831395
TTNP,-7.252747
TTOO,-0.9157704
TTWO,24.064598
TUP,1.3495182
TUSK,-17.263159
TW,32.608418
TWI,6.266667
TWIN,14.290351
TWLO,18.854939
TWO,9.064749
TWOU,6.3775005
TWST,-11.949813
TXMD,5.457143
TXN,30.259762
TXRH,25.392235
TXT,12.479591
TYL,44.449715
TZOO,7.8082643
UA,11.042373
UAA,11.258333
UAL,4.4116163
UAMY,0.40160716
UBCP,7.2292657
UBER,33.31951
UBFO,
UBOH,
UBSI,12.047971
UCBI,10.755696
UCTT,13.629808
UDR,86.818184
UE,39.76191
UEC,347.0
UEIC,18.872726
UFCS,13.512345
UFI,8.7846155
UFPI,13.587188
UFPT,32.77105
UG,
UGI,8.590909
UHAL,14.171111
UHS,11.273
UHT,
UIS,9.2271185
ULBI,17.507246
ULH,9.12549
ULTA,13.786639
UMBF,10.457403
UMH,84.1579
UNAM,
UNB,
UNF,19.939728
UNFI,15.3389845
UNH,15.589183
UNIT,10.379629
UNM,5.7733483
UNP,18.697876
UNTY,6.415677
UONE,
UONEK,
UPLD,3.1805553
UPS,15.036661
UPWK,12.270833
URBN,10.169666
URI,14.458716
USAP,10.802057
USB,9.561628
USEG,-28.55
USFD,13.99726
USLM,
USM,30.043388
USNA,13.61182
USPH,32.747574
UTHR,9.423092
UTI,18.66747
UTL,16.225807
UTMD,
UUU,
UVE,9.773763
UVSP,10.537313
UVV,
V,25.901342
VAC,10.963554
VAL,6.7502546
VALU,
VAPO,-0.43402776
VBFC,
VBIV,-1.0782353
VBTX,8.4089365
VC,10.855545
VCEL,94.48979
VCTR,8.544241
VCYT,Infinity
VECO,17.09524
VEEV,29.592453
VERI,-48.0
VERU,-4.567
VFC,9.642857
VGR,7.7669168
VHC,2.9726775
VIAV,14.258928
VICI,10.640221
VICR,33.47525
VIRC,6.1525426
VIRT,8.454902
VKTX,-48.61613
VLGEA,
VLO,11.297636
VLY,6.359091
VMC,26.46317
VMI,12.840406
VNCE,-4.828572
VNDA,-14.484849
VNO,-334.25
VNRX,-2.875
VOXX,-8.049382
VOYA,7.2563562
VPG,15.875
VRA,9.6214285
VREX,12.953125
VRNS,193.19565
VRNT,9.969356
VRRM,17.643383
VRSK,30.064207
VRSN,19.822857
VRTS,7.672228
VRTX,23.329802
VSAT,-27.965517
VSEC,15.692466
VSH,11.7653055
VST,16.255766
VSTM,-3.624074
VSTO,7.8501124
VTNR,-3.8382351
VTR,-51.0625
VTVT,-84.283325
VUZI,-2.3152544
VVI,18.160622
VVV,21.385788
VXRT,-1.8207693
VYGR,-4.4508667
VZ,8.986395
W,25.365854
WAB,20.298136
WABC,9.696099
WAFD,8.954248
WAL,6.2650537
WASH,10.4933605
WAT,23.850077
WATT,-0.44235882
WBA,6.046075
WBS,7.102871
WCC,9.509382
WD,18.927275
WDAY,31.377863
WDC,9.22425
WDFC,38.177475
WEC,15.755749
WELL,57.4142
WEN,17.808035
WERN,12.160714
WEX,11.5106945
WEYS,19.965517
WFC,10.858835
WGO,8.686275
WH,15.7218685
WHD,15.319404
WHG,
WHLM,-6.985074
WHLR,-0.06753555
WHR,6.9597697
WINA,
WING,104.750916
WIRE,13.961916
WK,75.82076
WKHS,-0.6130769
WLDN,14.22735
WLFC,38.868
WLK,15.963864
WM,26.237886
WMB,18.829268
WMK,
WMS,24.17037
WMT,24.504131
WNC,8.197917
WNEB,9.59375
WOR,16.416431
WOW,-11.203125
WPC,22.136
WRB,11.942724
WRK,14.5
WRLD,10.796366
WSBC,10.698031
WSBF,11.287128
WSC,14.933853
WSFS,9.941995
WSM,17.835808
WSO,28.073795
WSR,-573.5
WST,40.365597
WSTL,4.9
WTBA,10.966667
WTFC,9.560976
WTI,-15.433333
WTM,29.473835
WTS,22.097023
WTTR,8.29646
WU,7.344262
WVE,-4.5186915
WVFC,
WVVI,
WWD,27.223421
WWR,-0.88877547
WWW,9.968468
WY,23.673077
WYNN,17.151625
WYY,193.5
X,9.840054
XBIT,58.538464
XEL,14.010417
XELA,-1.6867391
XELB,6.366667
XERS,-8.068182
XHR,41.308823
XNCR,-7.1088433
XOM,12.243589
XOMA,-15.588235
XPER,24.904762
XPL,-13.868
XPO,22.561974
XRAY,12.454356
XRX,6.042035
XTNT,Infinity
XXII,-0.10680865
XYL,28.846321
YELP,19.509525
YETI,13.179348
YEXT,12.613637
YMAB,-54.17857
YORW,20.884792
YTEN,-0.282
YUM,21.821264
Z,20.66627
ZBH,13.902073
ZBRA,22.438074
ZDGE,-3.8333333
ZEUS,17.259258
ZG,20.770733
ZION,8.89278
ZM,12.455823
ZS,53.5
ZTS,25.005444
ZUMZ,32.89423
ZUO,19.23077
USIO,8.388333
VISL,-1.6291666
WW,5.367647
XFOR,-2.3625531
ZYXI,12.655557
